code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603829 ,洛凯股份,-5.773,13.22,14.3,14.3,13.15,14.03,11061498.0,15.27831,151827448.0,31.476,3.371,211520.0,95712.8,电气设备,江苏,50.09,0.72,1.6,89318.8,65561.92,12878.32,33999.35,2.12,0.21,3.92,3.58,20171017.0,11168.3,0.7,8.8,-16.33,19.73,8.58,16923.0
603828 ,柯利达,-1.25,10.27,10.4,10.4,10.23,10.4,2008155.0,0.47677,20641885.0,60.412,3.931,440885.901326,432572.4,装修装饰,江苏,50.31,4.21,4.29,386323.25,258216.97,10925.67,26417.61,0.62,0.17,2.61,3.98,20150226.0,43981.85,1.02,3.73,69.77,16.98,4.87,12975.0
603826 ,坤彩科技,1.863,18.59,18.29,18.76,18.29,18.25,3131477.0,1.65286,58008262.0,48.273,6.7059999999999995,870012.0,352201.626348,染料涂料,福建,47.4,1.89,4.68,146064.05,64764.57,42923.9,38362.51,0.82,0.385,2.77,6.58,20170414.0,39064.01,0.83,25.07,52.69,46.13,30.71,17749.0
603825 ,华扬联众,1.268,16.77,16.73,16.97,16.62,16.56,2298703.0,2.48817,38712693.0,18.032,3.108,385882.17759,154930.283937,互联网,北京,40.53,0.92,2.3,542965.88,501480.5,3213.6,61881.17,2.69,0.306,5.4,3.07,20170802.0,43842.09,1.91,34.18,90.73,11.13,0.94,14513.0
603823 ,百合花,-0.338,17.71,17.83,17.83,17.55,17.77,1229277.0,1.74754,21733827.0,30.017,2.887,398475.0,124577.777093,染料涂料,浙江,19.85,0.7,2.25,226295.0,135192.44,71246.49,43177.73,1.92,0.6709999999999999,6.14,2.9,20161220.0,65655.86,2.92,24.78,74.7,24.46,11.14,15723.0
603822 ,嘉澳环保,0.326,30.75,30.94,31.12,30.66,30.65,344000.0,0.8471900000000001,10607652.0,41.962,3.182,225566.425125,124860.175125,环境保护,浙江,41.83,0.41,0.73,144234.38,75655.75,29200.72,24278.21,3.31,0.733,9.66,3.17,20160428.0,35137.53,4.79,17.78,5.42,14.02,5.17,12500.0
603819 ,神力股份,0.222,18.07,18.08,18.25,18.06,18.03,765600.0,1.36471,13916174.0,69.5,2.858,218285.6,101372.7,电气设备,江苏,49.59,0.56,1.21,120268.01,94964.07,7329.47,45362.05,3.76,0.273,6.32,2.85,20161125.0,16600.49,1.37,31.24,28.17,13.48,4.86,10643.0
603818 ,曲美家居,1.707,8.34,8.13,8.36,8.13,8.2,1438230.0,0.29708,11908557.0,16.353,2.483,409785.9,403756.08,家居用品,北京,31.79,4.84,4.91,693186.06,160979.8,115171.67,38399.34,0.78,0.2,3.36,2.44,20150422.0,73706.53,1.5,17.94,-45.4,40.17,5.63,24232.0
603817 ,海峡环保,0.628,8.01,8.2,8.2,7.97,7.96,6296879.0,3.49827,50830979.0,34.751,2.43,360450.0,144180.0,环境保护,福建,34.21,1.8,4.5,288666.19,31905.9,137358.77,62551.91,1.39,0.175,3.3,2.41,20170220.0,38023.87,0.84,21.68,0.91,49.27,24.72,39938.0
603816 ,顾家家居,1.981,58.17,57.04,58.7,56.67,57.04,867431.0,0.97355,50231127.0,29.231,5.877,2502566.472,518294.7,家居用品,浙江,23.43,0.89,4.3,938251.13,465345.91,129718.47,226755.2,5.27,1.9,9.9,5.76,20161014.0,165022.2,3.84,31.87,26.7,35.72,12.29,12179.0
603813 ,原尚股份,1.135,20.5,20.4,20.85,20.27,20.27,998240.0,2.13254,20500333.0,28.472,2.999,183577.5,95960.5,仓储物流,广东,32.64,0.47,0.9,74811.11,35815.18,26467.1,25124.82,2.81,0.466,6.84,2.96,20170918.0,24787.6,2.77,116.86,9.89,14.45,6.79,12730.0
603811 ,诚意药业,2.342,18.79,18.49,18.92,18.38,18.36,1438980.0,1.79285,26920321.0,21.598,2.52,224127.12,150812.298,化学制药,浙江,23.08,0.8,1.19,75531.03,38356.71,16348.72,38666.87,3.24,0.597,5.33,3.45,20170315.0,13100.87,1.1,76.21,56.03,62.4,17.81,9748.0
603810 ,丰山集团,-0.643,43.24,43.28,44.13,42.93,43.52,1807994.0,9.03997,78795703.0,24.292,3.253,345920.0,86480.0,农药化肥,江苏,27.49,0.2,0.8,157290.11,114156.77,27045.8,65515.63,8.19,1.58,13.29,3.27,20180917.0,30161.18,3.77,0.0,0.0,25.76,9.4,21003.0
603809 ,豪能股份,0.235,17.07,16.99,17.15,16.99,17.03,808578.0,0.9837400000000001,13810692.0,9.364,1.702,254919.966,140305.158,汽车配件,四川,16.08,0.82,1.49,226072.72,116457.86,81496.46,50944.5,3.41,0.794,10.03,1.7,20171128.0,79102.78,5.3,16.51,5.43,34.62,17.46,11020.0
603808 ,歌力思,-0.676,17.62,17.75,17.75,17.53,17.74,1294955.0,0.39259000000000005,22854684.0,19.363,2.499,593799.22433,581200.92433,服饰,深圳,16.72,3.3,3.37,369465.03,170433.7,20752.97,110115.3,3.27,0.7959999999999999,7.05,2.52,20150422.0,92398.99,2.74,25.87,32.65,69.28,15.45,10828.0
603806 ,福斯特,1.345,35.41,34.8,35.48,34.3,34.94,854811.0,0.16357000000000002,30087124.0,24.59,3.332,1850526.6,1850526.6,塑料,浙江,24.31,5.23,5.23,645591.75,501396.59,110946.9,139101.02,2.66,1.4380000000000002,10.63,3.29,20140905.0,340775.84,6.52,4.9,28.38,19.67,15.62,9916.0
603803 ,瑞斯康达,0.392,12.81,12.76,13.0,12.71,12.76,4811423.0,2.18908,61981425.0,25.62,2.215,539372.168517,281552.978112,通信设备,北京,50.1,2.2,4.21,355226.72,302339.03,28099.55,68494.86,1.63,0.191,5.78,2.21,20170420.0,116309.15,2.76,11.44,-37.28,41.59,4.72,26473.0
603801 ,志邦家居,-0.592,30.24,30.3,31.08,30.13,30.42,1669700.0,2.00624,51031993.0,18.075,2.676,483840.0,251673.195312,家居用品,安徽,17.94,0.83,1.6,255267.27,164302.11,61545.53,94055.46,5.88,1.272,11.3,2.69,20170630.0,64119.21,4.01,16.79,31.51,37.31,11.73,12759.0
603800 ,道森股份,0.071,14.1,14.08,14.19,13.9,14.09,1994594.0,0.9589400000000001,28101052.0,100.284,3.008,293280.0,293280.0,专用机械,江苏,35.79,2.08,2.08,167003.13,130378.4,27316.25,49797.62,2.39,0.295,4.69,3.01,20151210.0,24294.59,1.17,43.52,204.2,21.0,7.99,30023.0
603799 ,华友钴业,0.301,40.0,39.62,40.38,39.39,39.88,17452690.0,2.12869,695611963.0,12.5,4.126,3318989.14,3279524.768,小金属,浙江,12.98,8.2,8.3,2015128.75,1245925.25,417215.72,283999.19,3.42,2.3040000000000003,9.69,4.11,20150129.0,406714.0,4.9,63.91,74.14,34.45,18.98,104823.0
603798 ,康普顿,10.043,12.82,12.16,12.82,12.16,11.65,9571400.0,11.20773,120478569.0,21.367,2.951,256400.0,109482.8,石油加工,山东,27.37,0.85,2.0,101404.05,58622.8,34277.85,26247.93,1.31,0.319,4.34,2.68,20160406.0,35159.51,1.76,-4.73,-33.87,30.75,9.68,15287.0
603797 ,联泰环保,-0.72,13.79,13.74,13.95,13.74,13.89,927000.0,1.73791,12832721.0,41.788,2.786,294195.86,73555.86,环境保护,广东,39.18,0.53,2.13,368075.69,45990.23,909.97,48772.23,2.29,0.266,5.02,2.77,20170413.0,33880.53,1.59,30.88,27.1,57.22,31.3,17180.0
603790 ,雅运股份,-0.374,24.0,24.15,24.15,23.8,24.09,2123868.0,5.77138,51014021.0,23.301,3.433,353280.0,88320.0,染料涂料,上海,24.6,0.37,1.47,121246.6,108411.9,7263.13,35328.26,2.4,0.98,6.99,3.45,20180912.0,48637.01,3.3,0.0,0.0,32.28,14.61,22245.0
603789 ,星光农机,0.288,13.93,13.9,14.12,13.86,13.89,1424122.0,0.54774,19902418.0,144.203,3.314,362180.0,362180.0,农用机械,浙江,551.63,2.6,2.6,163761.77,91006.07,34294.57,51883.65,2.0,0.019,4.2,3.3,20150427.0,24064.36,0.93,-4.54,-90.23,21.68,0.93,20890.0
603788 ,宁波高发,1.205,16.8,16.78,16.86,16.64,16.6,1690389.0,0.73465,28335183.0,10.566,2.045,386558.25432,386558.25432,汽车配件,浙江,13.89,2.3,2.3,225184.22,195436.56,16438.31,116219.86,5.05,0.897,8.22,2.02,20150120.0,43375.12,1.89,18.36,21.83,33.36,20.27,9857.0
603787 ,新日股份,0.855,11.8,11.75,11.9,11.6,11.7,2459212.0,3.46905,28946811.0,30.256,2.556,240720.0,83650.2,摩托车,江苏,20.52,0.71,2.04,206815.52,151299.92,34765.78,22169.0,1.09,0.428,4.62,2.53,20170427.0,46773.05,2.29,12.01,21.23,16.13,3.69,13346.0
603779 ,威龙股份,-0.75,14.56,14.68,14.76,14.5,14.67,881300.0,0.8537600000000001,12855675.0,46.968,2.384,334365.62432,150296.512912,红黄药酒,山东,72.76,1.03,2.3,197833.11,115889.15,38376.15,67785.7,2.95,0.151,6.11,2.4,20160516.0,44785.87,1.95,-0.96,1.31,56.36,6.26,19807.0
603778 ,乾景园林,0.594,5.08,5.08,5.13,5.04,5.05,2704900.0,0.54098,13762295.0,28.222,2.469,254000.0,254000.0,建筑施工,北京,97.79,5.0,5.0,166536.56,137344.88,549.18,2432.06,0.05,0.039,2.06,2.45,20151231.0,45518.95,0.91,-28.04,-42.05,25.25,8.77,31849.0
603777 ,来伊份,-0.585,11.9,11.97,12.05,11.8,11.97,2568300.0,2.32159,30675094.0,28.333,2.184,405500.0684,131646.02052,食品,上海,228.16,1.11,3.41,265716.91,179661.91,52034.3,98822.13,2.9,0.039,5.45,2.2,20161012.0,52867.05,1.55,10.77,-86.61,44.44,0.47,37172.0
603776 ,永安行,0.512,25.5,25.58,25.58,25.24,25.37,1201948.0,1.39539,30578691.0,3.947,2.061,342720.0,219649.23525,公共交通,江苏,28.36,0.86,1.34,233616.8,130597.38,5099.08,70268.67,5.23,0.6709999999999999,12.37,2.05,20170817.0,77779.31,5.79,-18.41,13.75,29.08,14.71,15542.0
603773 ,沃格光电,0.336,50.75,50.85,51.26,50.51,50.58,752800.0,3.18324,38298368.0,17.321,2.925,480072.4467,120018.111675,元器件,江西,21.2,0.24,0.95,178985.42,118444.1,42814.01,96440.45,10.2,2.01,17.35,2.92,20180417.0,54658.48,5.78,0.0,0.0,52.14,32.51,16772.0
603768 ,常青股份,-0.794,13.75,13.93,13.98,13.64,13.86,1356600.0,1.9345500000000002,18708083.0,20.522,1.661,280500.0,96421.875,汽车配件,安徽,30.25,0.7,2.04,284676.03,147139.45,69344.36,79663.78,3.91,0.344,8.28,1.67,20170324.0,63179.48,3.1,6.12,-21.04,18.85,4.96,20308.0
603767 ,中马传动,0.878,8.04,7.95,8.04,7.95,7.97,1661100.0,1.75336,13293892.0,19.143,1.708,240112.992,76169.352,汽车配件,浙江,36.36,0.95,2.99,177079.16,98591.32,60151.86,64160.1,2.15,0.16399999999999998,4.71,1.69,20170613.0,37629.7,1.26,2.53,-11.58,17.84,7.49,21359.0
603766 ,隆鑫通用,2.767,5.2,5.09,5.24,5.05,5.06,22727909.0,1.11731,117440078.0,11.304,1.7309999999999999,1067841.762,1057761.198,摩托车,重庆,12.78,20.34,20.54,1136342.75,536831.5,267449.19,15975.88,0.08,0.297,3.12,1.62,20120810.0,350619.13,1.71,9.81,-11.71,18.5,7.64,49374.0
603758 ,秦安股份,-0.282,7.07,7.05,7.1,7.02,7.09,1780900.0,1.33402,12585767.0,15.711,1.3,310229.513643,94383.70816,汽车配件,重庆,0.0,1.33,4.39,252593.2,126222.22,73176.68,73118.68,1.67,-0.036000000000000004,5.44,1.3,20170517.0,111205.1,2.53,-43.83,-110.01,7.44,-2.91,18885.0
603757 ,大元泵业,-0.873,24.98,25.18,25.18,24.83,25.2,955356.0,2.72959,23849034.0,9.952,2.988,293065.36,87430.0,专用机械,浙江,15.74,0.35,1.17,125091.02,92708.05,24811.55,45899.42,3.91,1.2,8.36,3.01,20170711.0,38803.15,3.31,10.32,13.18,31.66,16.54,7112.0
603739 ,蔚蓝生物,-0.674,32.43,32.6,32.92,32.12,32.65,2569221.0,6.64448,83514005.0,43.824,7.223,501585.081,125397.081,农业综合,山东,72.4,0.39,1.55,88532.68,0.0,0.0,0.0,0.0,0.33799999999999997,4.64,7.03,20190116.0,0.0,0.0,0.0,0.0,0.0,8.86,39382.0
603738 ,泰晶科技,0.638,15.78,15.63,15.95,15.52,15.68,1605947.0,2.7328,25267382.0,27.684,4.144,250469.124618,92732.244618,元器件,湖北,45.04,0.59,1.59,122471.92,55856.63,54122.46,17559.88,1.11,0.26,3.81,4.12,20160928.0,24598.61,1.55,32.0,-7.79,25.11,8.87,10152.0
603737 ,三棵树,-1.124,61.6,61.25,61.99,60.05,62.3,709767.0,1.6417700000000002,43248025.0,35.0,6.727,820074.1164,266307.8264,染料涂料,福建,48.16,0.43,1.33,273841.44,159991.25,50901.76,38402.65,2.88,0.97,10.02,6.22,20160603.0,71330.36,5.36,33.85,43.43,40.0,5.62,7266.0
603733 ,仙鹤股份,2.783,17.73,17.34,17.95,17.29,17.25,5366946.0,8.65636,95042624.0,24.288,3.398,1085076.0,109926.0,造纸,浙江,31.64,0.62,6.12,573241.69,271446.75,183354.05,188643.69,3.08,0.43,5.22,3.31,20180420.0,62996.91,1.03,0.0,0.0,18.49,8.57,30981.0
603730 ,岱美股份,-1.668,26.53,26.91,27.07,26.48,26.98,837363.0,1.02669,22392036.0,17.34,3.229,1088539.165,216377.255339,汽车配件,上海,18.64,0.82,4.1,496328.31,298008.75,80467.75,113027.06,2.75,1.0859999999999999,8.22,3.28,20170728.0,172426.84,4.2,26.54,2.13,30.84,15.21,17586.0
603729 ,龙韵股份,2.032,23.6,22.99,23.72,22.71,23.13,4356938.0,4.66791,101592987.0,38.065,2.541,220277.68,220277.68,广告包装,上海,84.51,0.93,0.93,171938.41,85514.3,6791.97,24057.55,2.58,0.205,9.29,2.49,20150324.0,50676.87,5.43,21.93,29.77,9.9,2.17,9463.0
603728 ,鸣志电器,-0.218,13.74,13.76,13.85,13.67,13.77,2139875.0,1.2175,29449644.0,23.731,3.159,571584.0,241494.24,电气设备,上海,33.69,1.76,4.16,237027.2,165831.38,19499.97,73528.63,1.77,0.35,4.35,3.17,20170509.0,60947.55,1.47,16.34,8.14,35.05,9.08,15906.0
603727 ,博迈科,-0.2,14.95,14.99,15.12,14.85,14.98,1159200.0,1.22188,17361977.0,31.809,1.48,350046.775,141830.65,石油开采,天津,0.0,0.95,2.34,266321.69,150647.47,77407.0,149466.23,6.38,-0.126,10.1,1.48,20161122.0,59612.61,2.55,-54.47,-138.5,-9.57,-15.97,26032.0
603726 ,朗迪集团,-1.601,20.9,21.6,21.6,20.73,21.24,3011963.0,9.08531,63373884.0,17.417,3.201,277150.72,69287.68,机械基件,浙江,22.09,0.33,1.33,141536.55,89109.17,41493.07,17344.67,1.31,0.721,6.53,3.25,20160421.0,53425.3,4.03,28.11,9.57,24.28,7.87,7924.0
603725 ,天安新材,0.558,12.62,12.67,12.75,12.54,12.55,1372300.0,1.46031,17346441.0,28.044,2.289,185110.16,118594.334888,塑料,广东,32.81,0.94,1.47,131939.56,74865.02,42753.78,42226.6,2.88,0.287,5.51,2.28,20170906.0,21570.14,1.47,8.24,23.67,21.31,5.83,15058.0
603722 ,阿科力,-0.718,26.26,26.01,26.84,26.0,26.45,2374200.0,5.82912,62653177.0,35.973,4.401,227674.2,106956.98,化工原料,江苏,53.98,0.41,0.87,68458.38,33171.03,24088.63,24580.75,2.84,0.36700000000000005,5.97,4.43,20171025.0,16609.57,1.92,42.98,-21.57,20.41,10.55,16054.0
603721 ,中广天择,2.878,26.81,26.0,27.75,25.72,26.06,1960800.0,4.14142,52918649.0,35.276,5.052,268100.0,126934.888738,影视音像,湖南,94.36,0.47,1.0,62156.71,48845.26,1558.91,25594.15,2.56,0.207,5.31,4.91,20170811.0,15349.85,1.53,-19.59,-63.7,25.58,9.22,10648.0
603718 ,海利生物,-0.075,13.26,13.29,13.51,13.23,13.27,2837280.0,0.44057,37882209.0,73.667,7.902,853944.0,853944.0,生物制药,上海,137.86,6.44,6.44,177864.52,70767.38,41166.59,14694.34,0.23,0.07200000000000001,1.68,7.91,20150515.0,21624.06,0.34,-17.93,-44.55,63.61,23.75,24967.0
603717 ,天域生态,0.095,10.54,10.5,10.64,10.46,10.53,2946303.0,2.41343,31140706.0,14.066,1.9420000000000002,254853.23696,128671.72976,环境保护,重庆,35.1,1.22,2.42,301733.91,229410.7,20895.09,58530.26,2.42,0.225,5.43,1.94,20170327.0,44660.43,1.85,42.75,9.66,29.4,7.13,18576.0
603716 ,塞力斯,6.085,22.14,20.99,22.25,20.99,20.87,4028845.0,4.19206,87155858.0,16.773,2.931,454188.171726,212779.808712,医药商业,湖北,45.17,0.96,2.05,242190.84,192447.38,21452.3,92911.25,4.53,0.38,7.55,2.76,20161031.0,42973.28,2.09,50.26,28.37,32.65,7.66,9770.0
603713 ,密尔克卫,0.179,39.12,39.29,40.44,38.61,39.05,3741459.0,9.81495,147639215.0,53.45,4.8469999999999995,596478.225408,149125.44,仓储物流,上海,42.73,0.38,1.52,167091.56,92477.9,23177.65,65699.74,4.31,0.83,8.07,4.84,20180713.0,38813.8,2.55,0.0,0.0,19.59,8.57,23182.0
603712 ,七一二,0.484,18.68,18.45,18.88,18.43,18.59,4059220.0,1.10775,75861998.0,64.414,6.851,1442096.0,684503.9424,通信设备,天津,139.29,3.66,7.72,413517.47,345366.75,54525.82,93482.92,1.21,0.1,2.73,6.82,20180226.0,35703.87,0.46,3.63,0.54,47.73,8.14,60064.0
603711 ,香飘飘,1.726,27.11,26.6,27.38,26.4,26.65,794500.0,1.7160700000000002,21420257.0,36.635,5.5,1136857.85,125513.22736,软饮料,浙江,99.78,0.46,4.19,276323.16,160273.47,66105.8,46812.51,1.12,0.21,4.93,5.41,20171130.0,104172.9,2.48,25.34,2.65,36.55,5.0,19860.0
603709 ,中源家居,-0.203,29.45,29.45,29.87,29.45,29.51,283800.0,1.419,8413026.0,21.341,4.182,235600.0,58900.0,家居用品,浙江,36.31,0.2,0.8,84948.46,63376.36,15874.11,34203.35,4.28,0.65,7.04,4.19,20180208.0,12497.01,1.56,8.13,-13.62,25.53,7.73,10190.0
603708 ,家家悦,-0.289,24.12,24.18,24.33,23.66,24.19,1153600.0,0.7349100000000001,27619360.0,36.545,4.355,1128816.0,378613.808388,超市连锁,山东,28.2,1.57,4.68,715619.56,436828.25,178232.77,130333.15,2.78,0.643,5.54,4.37,20161213.0,69950.09,1.49,13.95,34.03,21.59,3.15,14482.0
603707 ,健友股份,-2.005,34.22,35.0,35.49,33.88,34.92,2470628.0,0.86809,85665594.0,42.086,8.14,1890401.4298,973915.09332,化学制药,江苏,43.26,2.85,5.52,318503.66,264484.63,25167.55,50947.67,0.92,0.605,4.2,8.31,20170719.0,117652.67,2.13,66.39,49.54,48.58,25.64,9447.0
603706 ,东方环宇,-2.475,28.37,28.89,29.02,28.08,29.09,4780132.0,11.950330000000001,135843448.0,35.463,4.214,453920.0,113480.0,供气供热,新疆,55.3,0.4,1.6,128286.4,85491.0,27298.13,60816.6,3.8,0.49,6.73,4.32,20180709.0,23836.17,1.49,0.0,0.0,38.75,22.4,21268.0
603703 ,盛洋科技,-0.325,12.26,12.29,12.38,12.16,12.3,968200.0,0.8886600000000001,11870674.0,111.455,5.407,281612.2,133572.7,通信设备,浙江,0.0,1.09,2.3,101876.47,65820.32,27226.36,8562.71,0.37,-0.027000000000000003,2.27,5.42,20150423.0,17592.97,0.77,-34.94,-123.43,16.18,-1.49,20266.0
603701 ,德宏股份,1.037,13.64,13.57,13.8,13.36,13.5,1227876.0,1.7261000000000002,16645764.0,20.059,2.948,199219.8384,97029.504,汽车配件,浙江,14.55,0.71,1.46,88454.96,59877.3,20471.52,25067.78,1.72,0.72,4.63,2.92,20160412.0,28716.55,1.97,-7.6,71.22,30.98,30.03,14355.0
603700 ,宁波水表,-0.441,31.59,31.97,31.97,31.3,31.73,2701786.0,6.91171,85433910.0,30.375,7.781,493878.06,123485.31,电器仪表,浙江,36.19,0.39,1.56,74890.68,0.0,0.0,0.0,0.0,0.6579999999999999,4.06,7.82,20190122.0,0.0,0.0,0.0,0.0,0.0,14.2,39740.0
603699 ,纽威股份,-0.483,12.37,12.42,12.49,12.34,12.43,1261022.0,0.16814,15664385.0,44.179,3.483,927750.0,927750.0,专用机械,江苏,34.64,7.5,7.5,484078.84,387629.56,66711.88,80482.28,1.07,0.26899999999999996,3.55,3.5,20140117.0,84598.63,1.13,18.84,29.74,32.67,9.74,14565.0
603698 ,航天工程,-0.724,17.83,17.77,18.1,17.45,17.96,2900623.0,0.70352,51543900.0,37.936,2.814,735130.9,735130.9,专用机械,北京,31.34,4.12,4.12,367868.22,260375.84,61894.82,105935.61,2.57,0.43,6.34,2.83,20150128.0,99014.81,2.4,13.64,3.26,38.87,21.49,25631.0
603696 ,安记食品,1.797,14.16,13.94,14.26,13.94,13.91,874880.0,0.52076,12398369.0,41.647,3.22,237888.0,237888.0,食品,福建,57.38,1.68,1.68,77163.0,53023.61,6878.2,27475.45,1.64,0.182,4.4,3.16,20151209.0,25923.24,1.54,27.14,16.14,30.7,13.2,7449.0
603693 ,江苏新能,0.495,16.25,16.16,16.34,16.11,16.17,4429948.0,3.75419,71818260.0,26.21,2.205,1004250.0,191750.0,新型电力,江苏,26.42,1.18,6.18,813234.13,289144.06,476494.5,314985.59,5.1,0.53,7.37,2.19,20180703.0,75176.06,1.22,0.0,0.0,43.69,25.45,58096.0
603690 ,至纯科技,0.441,22.8,22.51,23.2,22.51,22.7,1174724.0,1.27444,26941816.0,95.798,11.107,480943.2,210161.28,专用机械,上海,131.19,0.92,2.11,140659.34,106545.51,13065.67,5774.89,0.27,0.13,2.05,11.06,20170113.0,16121.55,0.76,42.05,-23.99,33.47,8.55,13154.0
603689 ,皖天然气,-0.651,12.2,12.3,12.36,12.14,12.28,2053899.0,1.22722,25169672.0,32.105,2.085,409920.0,204181.152,供气供热,安徽,25.01,1.67,3.36,309998.31,78027.47,182743.09,99220.02,2.95,0.368,5.85,2.1,20170110.0,55986.3,1.67,19.17,35.12,10.86,5.5,27649.0
603688 ,石英股份,1.294,15.66,15.44,15.98,15.31,15.46,2095300.0,0.62207,32970675.0,37.286,3.751,528206.4756,527469.3594,矿物制品,江苏,38.1,3.37,3.37,147286.48,79424.97,33937.95,47016.3,1.39,0.304,4.06,3.81,20141031.0,49840.15,1.48,14.16,36.29,43.27,22.52,13619.0
603686 ,龙马环卫,-1.21,15.51,15.54,15.7,15.37,15.7,3988309.0,1.34333,61862032.0,15.99,2.032,463756.685205,460487.177205,专用机械,福建,17.69,2.97,2.99,397765.88,330583.47,55627.94,103714.56,3.47,0.6659999999999999,7.63,2.06,20150126.0,84961.18,2.84,9.51,3.94,24.83,8.01,19474.0
603685 ,晨丰科技,0.421,16.7,16.54,16.81,16.54,16.63,925383.0,2.09363,15437996.0,11.517,2.319,217100.0,73814.0,电气设备,浙江,23.09,0.44,1.3,127823.3,89989.15,21707.14,56186.94,4.32,0.54,7.2,2.31,20171127.0,22500.32,1.73,5.98,-20.7,22.94,11.4,12878.0
603683 ,晶华新材,-0.377,15.84,15.9,15.96,15.71,15.9,1254391.0,2.82076,19884603.0,38.634,2.563,200645.28,70440.48,化工原料,上海,82.85,0.44,1.27,128290.97,64311.2,38418.78,36755.37,2.9,0.14400000000000002,6.18,2.57,20171020.0,27728.75,2.19,13.03,-42.27,18.73,3.08,15840.0
603680 ,今创集团,0.173,17.37,17.4,17.51,17.26,17.34,1114590.0,0.6043200000000001,19402989.0,10.925,2.91,1057198.995,320368.566294,运输设备,江苏,23.72,1.84,6.09,745106.38,564249.0,75229.11,174366.42,2.86,0.58,6.42,2.7,20180227.0,118432.1,1.95,8.2,-17.03,35.82,15.0,24953.0
603679 ,华体科技,1.018,39.68,39.6,40.12,38.4,39.28,623310.0,1.5511,24569310.0,65.663,7.172,400728.32,159454.710912,电气设备,四川,63.0,0.4,1.01,77946.92,60555.28,5892.55,20876.24,2.07,0.46799999999999997,5.53,7.1,20170621.0,23485.25,2.33,29.32,57.34,33.33,12.59,4254.0
603678 ,火炬电子,-0.478,20.8,20.9,21.18,20.74,20.9,2614371.0,0.57755,54763669.0,40.0,3.462,941545.176,941545.176,元器件,福建,28.13,4.53,4.53,382687.81,258069.55,62643.11,110263.95,2.44,0.557,6.01,3.48,20150126.0,107282.65,2.37,9.09,52.95,35.35,17.49,12155.0
603677 ,奇精机械,1.19,15.31,15.12,15.33,15.08,15.13,863168.0,1.51185,13140967.0,37.341,3.115,300306.20116,87410.038268,机械基件,浙江,38.2,0.57,1.96,200385.16,129645.92,40453.85,48883.35,2.49,0.41,4.91,3.08,20170206.0,27712.7,1.41,6.89,-22.38,17.44,5.62,8347.0
603676 ,卫信康,-2.017,14.09,14.08,14.3,14.0,14.38,5847700.0,8.77236,82438241.0,54.192,6.707,596007.0,93924.61632,化学制药,西藏,70.85,0.67,4.23,110186.71,73589.68,12634.85,25683.25,0.61,0.152,2.1,6.85,20170721.0,17963.82,0.42,69.82,-16.54,48.27,13.5,29730.0
603669 ,灵康药业,-0.465,12.84,12.9,12.95,12.75,12.9,1496920.0,0.41124000000000005,19207333.0,20.71,3.433,467376.0,467376.0,化学制药,西藏,21.2,3.64,3.64,171151.81,104047.88,25304.07,54325.1,1.49,0.456,3.74,3.45,20150528.0,37184.55,1.02,104.74,71.68,87.82,14.06,23332.0
603668 ,天马科技,1.479,8.92,8.8,8.99,8.72,8.79,2784118.0,1.49701,24647580.0,28.774,2.987,267282.628184,165892.578484,饲料,福建,27.75,1.86,3.0,216894.09,164791.05,34963.32,19060.4,0.64,0.24,2.99,2.94,20170117.0,33313.45,1.11,29.66,1.0,20.22,7.0,20222.0
603667 ,五洲新春,-0.393,10.15,10.18,10.23,10.06,10.19,1810865.0,1.59566,18389986.0,20.714,2.164,296709.553245,115189.249175,机械基件,浙江,26.49,1.13,2.92,212885.66,119236.52,62802.48,50323.43,1.72,0.37,4.69,2.17,20161025.0,42384.65,1.45,16.61,7.96,21.56,8.57,28771.0
603666 ,亿嘉和,0.323,68.27,67.05,70.18,67.05,68.05,671960.0,2.73583,45846737.0,25.851,5.321,670723.18909,167681.08742,专用机械,江苏,55.82,0.25,0.98,99194.8,90426.24,1425.62,59937.63,6.1,0.914,9.16,7.43,20180612.0,21070.43,2.14,0.0,0.0,62.96,32.03,13539.0
603665 ,康隆达,0.188,26.6,26.85,26.85,26.51,26.55,409000.0,1.09737,10921143.0,34.545,2.696,266000.0,99140.41844,纺织,浙江,27.27,0.37,1.0,129344.11,64432.43,30428.22,58865.8,5.89,0.73,9.87,2.69,20170313.0,25942.09,2.59,13.35,12.23,27.68,11.25,8469.0
603663 ,三祥新材,-0.151,19.8,19.85,19.93,19.7,19.83,561900.0,1.14517,11132673.0,49.5,5.177,268703.82,97152.462,矿物制品,福建,30.77,0.49,1.36,71625.72,40036.5,14710.12,17578.32,1.3,0.49,3.82,5.18,20160801.0,19509.82,1.44,50.57,59.18,28.37,14.41,14408.0
603661 ,恒林股份,0.512,35.36,35.22,35.51,35.21,35.18,492527.0,1.71314,17427949.0,16.447,1.5939999999999999,353600.0,101660.0,家居用品,浙江,20.6,0.29,1.0,274444.03,209360.44,34749.23,135395.72,13.54,1.281,22.18,1.59,20171121.0,71426.8,7.14,18.0,-21.71,18.14,7.61,17930.0
